"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7454",0.354924122807021,6.2261725,6.3063097678373,5.41028623200387e-09,1.30817135325099e-07,10.2584343172271
"7709",0.344556456140351,5.99056870175439,6.30556361170249,5.42971039599169e-09,1.31031376949185e-07,10.2549800135244
"23350",-0.785853280701749,6.71928118421053,-6.30217983647953,5.51866375889878e-09,1.32919427699768e-07,10.2393173924269
"10992",0.222112964912277,6.96106348245614,6.30149917197511,5.53672990551516e-09,1.33096119666686e-07,10.2361672571808
"388650",-0.696715298245612,6.9099479122807,-6.30019568130855,5.57148985951289e-09,1.33646666709749e-07,10.2301351177804
"9737",-0.874013789473684,4.49507071929825,-6.29983368122072,5.58118134115204e-09,1.33646666709749e-07,10.2284600024956
"23091",-0.640382789473684,7.67539488596491,-6.29760128235924,5.64131533881487e-09,1.34797673316418e-07,10.2181308405805
"54014",-0.454586736842101,4.84974431578947,-6.29724458077429,5.65098275754092e-09,1.34797673316418e-07,10.21648056806
"57532",-0.574969614035082,7.50868003508772,-6.29585764895168,5.68872710920326e-09,1.35437564419496e-07,10.2100643813332
"51099",-0.511637035087715,4.92050872807018,-6.29435898138072,5.72979150519395e-09,1.36153896226869e-07,10.2031320454898
"65078",0.48496766666667,4.99749453508772,6.28997688464187,5.85154644888415e-09,1.38398278423694e-07,10.1828664603849
"51028",-0.476201105263155,5.57854807894737,-6.28975814329331,5.85769044054537e-09,1.38398278423694e-07,10.1818550392175
"3801",0.306186684210528,4.75979172807018,6.28975727134189,5.85771494456944e-09,1.38398278423694e-07,10.1818510075026
"5499",0.477384526315788,10.125809122807,6.28688413249833,5.93900823507039e-09,1.40052201801926e-07,10.1685676888596
"341",0.947078228070176,7.71264313157895,6.28279604264069,6.05659678425239e-09,1.42554130003542e-07,10.1496723302825
"817",-0.674849491228072,6.78341411403509,-6.28136836863772,6.09819994750028e-09,1.4312777020793e-07,10.1430749379653
"4201",0.412874070175441,9.51108910526316,6.28087676326562,6.11259064618558e-09,1.4312777020793e-07,10.1408033579821
"22889",-0.597468192982456,7.0218414122807,-6.2807746103407,6.11558515077418e-09,1.4312777020793e-07,10.1403313467162
"5442",0.36088777192982,5.1291534122807,6.27838694913683,6.1859900284329e-09,1.44502863112395e-07,10.1292998886013
"5216",0.466805491228069,11.6372498859649,6.27678145236755,6.23377960637743e-09,1.45209719541862e-07,10.1218833149772
"91647",0.379706877192981,5.11904750877193,6.27658463607116,6.239663053516e-09,1.45209719541862e-07,10.1209741871089
"8723",-0.643120719298243,7.15840778070175,-6.27260366849321,6.3598477055214e-09,1.4747162627472e-07,10.1025883650279
"5600",0.355490438596496,4.80202481578947,6.2725778261344,6.36063528353558e-09,1.4747162627472e-07,10.1024690322189
"50626",0.360296877192982,6.10763092982456,6.27126296143046,6.40083448146287e-09,1.48126774082212e-07,10.0963976657953
"54567",0.348507877192986,6.68345216666667,6.26955911010387,6.4532985968031e-09,1.48402524527772e-07,10.0885310712905
"7940",0.706791052631585,6.59783749122807,6.26942190166461,6.45754183150568e-09,1.48402524527772e-07,10.0878976317122
"192111",0.379218807017542,5.14898145614035,6.26915477152309,6.46581084103382e-09,1.48402524527772e-07,10.0866644118195
"57794",0.26191412280702,6.43885460526316,6.26914111075402,6.4662339901689e-09,1.48402524527772e-07,10.0866013468639
"6522",0.578507017543861,7.24297475438596,6.26890364679553,6.47359391481333e-09,1.48402524527772e-07,10.0855051048102
"2178",0.467682578947373,6.23999111403509,6.26855113971084,6.48453468994294e-09,1.48402524527772e-07,10.0838778080366
"55529",-0.777184596491226,5.035444,-6.26685453399893,6.53744763078816e-09,1.49337938144192e-07,10.076046295544
"23203",0.481355315789472,9.18317072807018,6.26587390140452,6.56822486158782e-09,1.4976518599841e-07,10.0715201725603
"2181",-0.768594087719294,8.35418035964912,-6.26470920612651,6.60496438387144e-09,1.50326565536773e-07,10.0661449492983
"14",0.398618280701765,8.35414161403509,6.26414910821932,6.6227043009612e-09,1.50454256683375e-07,10.0635601946642
"5087",-1.15282778947368,7.47080533333333,-6.26317276210546,6.6537402839982e-09,1.508829880854e-07,10.0590547932372
"51330",0.699450596491232,8.13790477192982,6.25837976447736,6.80818976463472e-09,1.54103623796586e-07,10.0369421640047
"3601",0.50594685964913,7.47960560526316,6.25707762002176,6.85075656630873e-09,1.54784671126582e-07,10.0309360957948
"10464",-0.891791966473678,6.67503033676316,-6.255385049676,6.90647833464856e-09,1.55596095122988e-07,10.0231301125318
"23413",0.467427105263161,5.25700942982456,6.25522537069436,6.91175817581154e-09,1.55596095122988e-07,10.0223937400074
"2256",0.317437947368422,4.94331574561404,6.24988587414097,7.09061812732089e-09,1.59116519239601e-07,9.99777545420078
"1240",0.429015280701761,5.04872395614035,6.24979223439529,7.09379515797316e-09,1.59116519239601e-07,9.99734380948032
"541565",0.357803245614034,5.62377906140351,6.24872687015681,7.13003994690523e-09,1.59640822204716e-07,9.99243309333536
"10204",0.523404586938605,8.10621827130263,6.24511344383496,7.25433616854547e-09,1.62131145647996e-07,9.97578029643861
"54916",-0.616848438596484,7.11838416666667,-6.24272626147512,7.33761966193005e-09,1.636975436809e-07,9.96478131428408
"10400",0.506793974456142,7.26339323621053,6.23938980417419,7.45560116372554e-09,1.65809592702895e-07,9.94941194897501
"4282",0.563361578947378,12.0647092105263,6.23929374310369,7.45902553436111e-09,1.65809592702895e-07,9.94896950341565
"7175",-0.563693456140348,4.57719939473684,-6.23698188641184,7.54190709226625e-09,1.6735208510281e-07,9.93832237114395
"6813",0.306490771929828,6.71072749122807,6.23249301760979,7.70543454416558e-09,1.70675375153268e-07,9.91765459955313
"116068",-0.795122877192973,7.17492992982456,-6.22781893764966,7.87941998344182e-09,1.74218048974354e-07,9.896141762585
"4791",0.509050210526312,5.84410175438596,6.22610040557315,7.94435764823117e-09,1.74891166906917e-07,9.8882340522257
"84885",0.445024964912287,7.50780414912281,6.22599000575133,7.94854726293167e-09,1.74891166906917e-07,9.88772609115278
"78999",0.321394385964916,6.42250885964912,6.22589479901274,7.95216205542576e-09,1.74891166906917e-07,9.88728803855937
"80233",0.324119350877194,5.69669857017544,6.22550024677639,7.96715960833540e-09,1.74910881029721e-07,9.88547271201108
"20",0.42646771929825,5.08632142105263,6.22229118278727,8.09018026650598e-09,1.77297872836997e-07,9.87070995765711
"57801",0.830993631578949,6.66421109649123,6.22135589147902,8.1263857341221e-09,1.77777228652647e-07,9.86640800678724
"10514",0.471105200991226,6.42054056294298,6.21718576715599,8.28976401130964e-09,1.81032099993459e-07,9.84723100786876
"51513",0.650773263157896,5.12349631578947,6.21668063159245,8.30977267313257e-09,1.8115012344031e-07,9.84490848533265
"84957",0.381432280701757,6.01001742105263,6.21623626652763,8.32741349949511e-09,1.81216205346908e-07,9.84286545077814
"3895",-0.680341912280701,9.78512371052632,-6.21543258170696,8.35941265420962e-09,1.81593965959398e-07,9.83917057120824
"25836",-0.63167738596491,6.76648090350877,-6.21095017435964,8.54011553395251e-09,1.85195092802704e-07,9.81856732587959
"27086",-0.572869824561406,6.04724621052632,-6.20927551231462,8.6086098811102e-09,1.86354619485674e-07,9.81087165809616
"5229",-0.782616245614031,6.54044845614035,-6.20652605944238,8.72223846798484e-09,1.88485445917916e-07,9.7982391452935
"1435",0.285125859649122,5.01003173684211,6.20605052741844,8.74204036028603e-09,1.88584815006936e-07,9.79605456485782
"23770",0.472328473684211,6.50622713157895,6.20414730786687,8.82173744869974e-09,1.89732407934198e-07,9.78731204916368
"7127",0.518395157894743,5.85818884210526,6.20405002480689,8.82583032715512e-09,1.89732407934198e-07,9.78686521077428
"11018",0.376360333333335,7.14262272807018,6.20321134606567,8.86119272220588e-09,1.9009564565735e-07,9.78301315250667
"27068",-0.777402385964909,6.2802549122807,-6.20292311850632,8.87337784872669e-09,1.9009564565735e-07,9.78168937987144
"10263",0.607927708245617,8.07470214875439,6.20029124456376,8.98540898794664e-09,1.91854307995914e-07,9.7696030930648
"971",0.704303228070178,4.95527561403509,6.19997672228558,8.99889008700291e-09,1.91854307995914e-07,9.76815888865845
"55788",-0.328152421052632,6.10528949122807,-6.19990723958271,9.00187094917944e-09,1.91854307995914e-07,9.76783984702137
"9101",-0.567496649122804,6.6999342368421,-6.19950607009084,9.01910045370237e-09,1.91891804507246e-07,9.76599784340219
"8178",0.340426333333338,5.35269128947368,6.19334315275593,9.28790367991387e-09,1.97272529530225e-07,9.73770763606136
"10153",-0.636729920824549,8.04487162474561,-6.19256917006926,9.32221450257786e-09,1.97423614561878e-07,9.73415572808628
"2837",0.265689245614039,6.83714478070175,6.19246483456508,9.32684925292328e-09,1.97423614561878e-07,9.73367693545791
"64926",0.519007087719301,6.58939203508772,6.19138303934628,9.37503823660908e-09,1.98105578001531e-07,9.72871284181455
"57002",-0.830123052631578,8.21211987719298,-6.19083833569585,9.39939497249275e-09,1.98282474895919e-07,9.72621349125915
"5536",0.273947964912282,6.29709003508772,6.19012769272472,9.43126546119279e-09,1.98617006418736e-07,9.72295289729514
"54584",0.372532035087721,5.49841068421053,6.18943982606728,9.46221581319092e-09,1.98931059231899e-07,9.71979698149461
"5562",-0.589804298245606,5.64549407894737,-6.18723933761569,9.56189926376501e-09,2.00686630233065e-07,9.70970235088401
"1230",0.837428157894736,6.18507792105263,6.18594519206352,9.62100690589385e-09,2.01586097399843e-07,9.70376634723349
"3665",0.938305807017548,7.46094600877193,6.18520979763523,9.65475477718289e-09,2.01952071258308e-07,9.70039350265884
"165904",0.368851456140353,4.8313015877193,6.183659706002,9.72627197131397e-09,2.0310551773094e-07,9.69328474210807
"11244",-0.768026070175432,6.26805329824561,-6.18191577370671,9.80735602631215e-09,2.04454527983825e-07,9.68528807162518
"339451",0.289312596491231,4.84104722807018,6.18101542386461,9.84947784899584e-09,2.0498812623984e-07,9.68116001978335
"26137",-0.812548105263155,6.02050038596491,-6.18049973280936,9.87368402195839e-09,2.05147699511511e-07,9.67879573956312
"84216",-0.625558245614033,6.72879987719298,-6.17910231516727,9.93957257247584e-09,2.06171334764198e-07,9.6723895105509
"23243",-0.575335228070177,6.30786270175439,-6.17801446427402,9.99116444317067e-09,2.0689549875307e-07,9.66740293300158
"83858",0.355597929824563,7.33947643859649,6.17650973651737,1.00629616635049e-08,2.08034960790191e-07,9.66050615541195
"9255",-0.741705631578937,7.96846488596491,-6.17601014930187,1.00869113031762e-08,2.08183107827949e-07,9.65821652773943
"201895",-0.991828192982452,7.06572478070175,-6.17136122571725,1.03124830066445e-08,2.12279496228669e-07,9.63691471110897
"6631",0.358052578947374,8.88238444736842,6.17104227060784,1.03281398731449e-08,2.12279496228669e-07,9.63545351823146
"30827",0.386749842105272,7.95793518421053,6.17086745074632,1.03367313545724e-08,2.12279496228669e-07,9.63465265164188
"51133",-0.836803736842104,7.30426179824561,-6.16777469553764,1.04898924523849e-08,2.15068803271706e-07,9.62048629553101
"51012",-0.836366087719299,8.24227721929824,-6.16393837483344,1.06829837457967e-08,2.18666221753899e-07,9.60291891723611
"4801",-0.661847666666663,6.43046935964912,-6.15963564014919,1.09037150762287e-08,2.22536035751989e-07,9.58322215770074
"64856",0.320966228070175,4.74911786842105,6.15955439912091,1.0907925647953e-08,2.22536035751989e-07,9.5828503236631
"55957",0.293815035087723,6.06006092105263,6.15878818476219,1.09477159249265e-08,2.22981064585859e-07,9.57934353800233
"84271",0.345048877192982,6.02901650877193,6.15427294697865,1.11851149294605e-08,2.27442894401685e-07,9.55868273052291
"2876",0.541851666666673,10.5653914649123,6.15321366499482,1.12415387689094e-08,2.28066929744484e-07,9.55383675998393
"23731",-0.599505543859648,7.75359919298246,-6.15300705532229,1.12525766691087e-08,2.28066929744484e-07,9.55289161664212
"85395",0.386335877192987,5.74672665789474,6.15247524911128,1.12810369348308e-08,2.28270770211487e-07,9.55045892250035
"10564",-0.681264003236842,7.12725877439912,-6.14856133292373,1.14926856879173e-08,2.32098085268857e-07,9.53255831556857
"79699",-0.648297508771925,7.64794587719298,-6.14815894757399,1.15146653549546e-08,2.32098085268857e-07,9.53071829474177
"4174",0.652656912280708,7.42718415789474,6.14794596838848,1.15263157469861e-08,2.32098085268857e-07,9.52974441137687
"7257",-0.683703877192978,7.91876371052632,-6.14596239622318,1.16353798497869e-08,2.33557605598403e-07,9.52067499682453
"5528",0.343388403508778,7.13035534210526,6.14594291530818,1.16364560028872e-08,2.33557605598403e-07,9.52058593215821
"9926",-0.742303701754376,6.91244202631579,-6.14215982776515,1.18473064333059e-08,2.37405474957554e-07,9.50329271888424
"9651",0.321628894736842,5.33694371052632,6.14101645972784,1.19117688024941e-08,2.38258303482659e-07,9.49806720790996
"90592",-0.724328999999996,6.14954595614035,-6.14072455011243,1.1928281720633e-08,2.38258303482659e-07,9.49673317706093
"25923",0.683113807017547,6.63207137719298,6.13948060287092,1.19989029956856e-08,2.39283589643864e-07,9.49104867524373
"7916",0.43556422807017,7.62960099122807,6.13857440804103,1.20506083246269e-08,2.39928965744257e-07,9.48690797126837
"10474",0.246437215815796,5.90104019516228,6.13774601165503,1.20980664675167e-08,2.40487846895957e-07,9.48312302032081
"8204",-0.860406578947364,8.41528725438596,-6.13703371357995,1.21390204744721e-08,2.40915855944564e-07,9.47986872701842
"972",1.22574840350877,7.59022246491228,6.13588481437132,1.22053648120904e-08,2.41845599247874e-07,9.47462012000649
"7874",-0.407971403508765,7.64822357894737,-6.13470691738917,1.2273754103148e-08,2.42812832369136e-07,9.46923954836933
"4157",0.387750263157897,5.41937034210526,6.1334135335367,1.23492830444228e-08,2.43918004590797e-07,9.46333203167327
"9360",-0.604459719298243,6.90174529824561,-6.13263594306438,1.23949114783286e-08,2.44430019041634e-07,9.45978069446443
"1731",0.591871333333335,4.67935342105263,6.13176251469288,1.24463614674432e-08,2.45055028003438e-07,9.45579192320106
"4124",-0.838903912280703,8.00630092105263,-6.13082933536559,1.25015633640296e-08,2.45751809774047e-07,9.45153059440111
"5371",0.364899052631582,5.66311242105263,6.12984829865017,1.25598560336521e-08,2.46421483115552e-07,9.44705107540577
"151613",-0.904626754385963,5.53191293859649,-6.12958808378365,1.25753626904341e-08,2.46421483115552e-07,9.44586296638601
"55749",-0.531207912280704,7.34536434210526,-6.12795304151466,1.2673229708971e-08,2.47947541498543e-07,9.43839814071589
"8815",0.404953666666678,10.1283587982456,6.12607318715997,1.27866766632687e-08,2.4977312965541e-07,9.42981684788263
"64333",0.79562745614035,6.0813365,6.12470977250102,1.28695817607385e-08,2.50997314717295e-07,9.4235938582393
"713",1.25662364912281,8.03530231578947,6.11905746197449,1.32189601283336e-08,2.57406564257221e-07,9.39780258289823
"55623",-0.617264105263157,7.6151091754386,-6.11734214596858,1.33268205642028e-08,2.59100128962965e-07,9.38997801738375
"4594",-0.634969578947363,7.60177715789474,-6.1145978838925,1.35011855603193e-08,2.62079351627858e-07,9.3774621069176
"1781",-0.861830491228067,6.13314378947368,-6.11416116694126,1.35291399594683e-08,2.62211643839444e-07,9.37547060668392
"3109",1.02692594736842,8.36146737719298,6.11338963283426,1.35786653677584e-08,2.62760944183581e-07,9.37195245993943
"7358",-0.70440271929824,8.1181945,-6.11241865161251,1.36412470302517e-08,2.63283998433151e-07,9.3675251630356
"8861",0.326982210526316,6.72154722807018,6.11231186950547,1.36481466456398e-08,2.63283998433151e-07,9.36703829964242
"128989",0.34340312280702,6.52635957894737,6.10874088753047,1.38808699050899e-08,2.67357624693688e-07,9.35075918433663
"25843",-0.594438859649124,8.51686230701754,-6.1062302860922,1.40468205507993e-08,2.70134514902504e-07,9.33931690574495
"51455",-0.485102859649122,5.91421381578947,-6.10380381280248,1.42090647697199e-08,2.72726345674225e-07,9.32826029144943
"11231",-0.706707789473685,6.16505085964912,-6.10341546126885,1.42352021832031e-08,2.72726345674225e-07,9.32649091027278
"60672",0.278432578947373,7.09854457017544,6.10323216658153,1.42475549820137e-08,2.72726345674225e-07,9.32565581496555
"8669",-0.525651929824559,7.90426121052632,-6.10020480170762,1.4453110715105e-08,2.76234800169741e-07,9.31186488515138
"256281",0.392381999999999,5.43662426315789,6.09970838757184,1.44870941595825e-08,2.76458332239172e-07,9.30960383651379
"4147",-0.678759929824559,5.55297615789474,-6.09786018065242,1.46143110385564e-08,2.78070970707643e-07,9.30118650566398
"10379",0.742287808175432,8.88979529554386,6.09754071918154,1.46364115322128e-08,2.78070970707643e-07,9.29973170501575
"65999",0.41157677192983,6.67333933333333,6.09750544389711,1.4638853907779e-08,2.78070970707643e-07,9.29957106668942
"79736",-0.47503092982456,6.25549406140351,-6.09215718338193,1.50138312822533e-08,2.84757741934358e-07,9.27522130468973
"53635",0.330760315789475,6.14455207017544,6.0914206080632,1.50662088808449e-08,2.85021890976522e-07,9.27186863951817
"25865",0.489340140350884,6.86664850877193,6.09131525792571,1.5073714969413e-08,2.85021890976522e-07,9.27138913465865
"55803",0.511293508771932,6.57493814035088,6.09087091658752,1.51054143335823e-08,2.85145685490356e-07,9.26936674537679
"53",0.461689614035092,7.95500833333333,6.09057951723816,1.51262383950866e-08,2.85145685490356e-07,9.2680405014685
"83479",-0.449176877192976,6.12355771929825,-6.09015619275794,1.51565404515112e-08,2.85283350167746e-07,9.26611388454145
"4796",0.549245192982454,5.82694715789474,6.08844318290032,1.52797706256081e-08,2.87167083090975e-07,9.25831839364627
"2314",0.56904233333334,7.8841825877193,6.08682481694605,1.53970975494215e-08,2.88934338885059e-07,9.250954619543
"23625",0.396262263157896,7.49651611403509,6.085606250254,1.54860246331406e-08,2.90164123186519e-07,9.24541063513793
"284058",-0.529387350877191,7.04083021929825,-6.08449808937726,1.55673332031677e-08,2.90639960312456e-07,9.24036943850085
"57449",0.326937964912285,6.01626438596491,6.08425197785465,1.55854479411926e-08,2.90639960312456e-07,9.23924990165616
"10347",0.462240949421052,5.81015637172807,6.08402938681026,1.56018493404038e-08,2.90639960312456e-07,9.2382373768049
"83746",0.309794929824566,7.27718185087719,6.08398469313047,1.56051445959445e-08,2.90639960312456e-07,9.23803407590361
"10560",-0.810003099771923,6.77614663907895,-6.08282174300675,1.56911297604175e-08,2.91803258692981e-07,9.23274435779315
"8148",-0.761984614035087,5.50846914912281,-6.08247085143607,1.57171650735785e-08,2.91849873611778e-07,9.23114841579689
"4900",0.443035508771931,5.26186549122807,6.08133810338039,1.58015026212092e-08,2.92977337090403e-07,9.22599671353383
"7095",-0.645709087719287,7.6245759122807,-6.08101171108066,1.58258863212002e-08,2.92991483474877e-07,9.22451238159769
"10206",-0.799152571710525,6.4632967626886,-6.08055337125549,1.58601898834323e-08,2.93002816154984e-07,9.22242806074876
"5467",0.335543368421051,4.92349640350877,6.08037256974023,1.58737417330014e-08,2.93002816154984e-07,9.22160587959413
"64081",-1.09803440350877,6.19988420175439,-6.07922593026357,1.59599528619199e-08,2.94156397175712e-07,9.21639191115466
"79792",0.512440578947372,7.81057325438596,6.07695551397261,1.61320172589883e-08,2.96886560950284e-07,9.20606940056166
"83706",0.764813631578951,6.45788085087719,6.07545306569107,1.62468828522793e-08,2.985575331847e-07,9.19923954937732
"10607",0.30421523272807,5.37054492188158,6.07330674017905,1.64123711059631e-08,3.01152442601134e-07,9.18948423314151
"54509",0.820703719298244,5.6532091754386,6.07098795655186,1.65930198572867e-08,3.0401745688299e-07,9.17894703310253
"286148",-0.755732964912275,6.82013930701754,-6.06881989873467,1.67636945984582e-08,3.0669154542666e-07,9.16909661584251
"4437",-0.346616438596489,5.5606755877193,-6.06842765342489,1.67947570323868e-08,3.06807314034942e-07,9.16731466736578
"7504",-1.09061184210527,7.49996365789474,-6.0669867978844,1.69093470263646e-08,3.08446383110333e-07,9.16076944211892
"5295",-0.754850140350868,7.2749338245614,-6.06342624062475,1.7195823565488e-08,3.13211447145834e-07,9.14459864579136
"6845",-0.587832807017532,8.52845121052632,-6.06307014216992,1.72247358963623e-08,3.13278041141463e-07,9.14298163685092
"4542",0.663086894736846,6.58796402631579,6.06095642528872,1.73973395296254e-08,3.15713060801617e-07,9.13338444278733
"4055",0.245017684210533,5.31899461403509,6.06080799579495,1.74095238300795e-08,3.15713060801617e-07,9.13271057211924
"80305",0.377508263157897,6.79424225438597,6.05858644196875,1.75928930725421e-08,3.18572621418704e-07,9.12262570714205
"150223",0.495731087719307,6.99374724561403,6.05762749880821,1.76726309082694e-08,3.19550020096462e-07,9.11827311225599
"6404",0.506295438596491,6.16780749122807,6.05694435102498,1.77296525668457e-08,3.1982129577187e-07,9.11517255216292
"339324",-0.843529947368417,5.93463492105263,-6.05680144701733,1.77416034859495e-08,3.1982129577187e-07,9.11452398514817
"5696",0.725668964912289,9.75295474561404,6.05636005109802,1.77785670371088e-08,3.1982129577187e-07,9.11252076757273
"23086",-0.937165070175435,6.23774585087719,-6.05600334480284,1.78084938049079e-08,3.1982129577187e-07,9.11090195694948
"282809",-0.796065280701749,7.50665446491228,-6.05590739326153,1.78165523523349e-08,3.1982129577187e-07,9.11046651628728
"387263",-0.632080684210523,7.10905421929825,-6.05442796944316,1.79412575476059e-08,3.21406675261902e-07,9.10375314094621
"657",-0.590100894736839,6.51737576315789,-6.05402258063999,1.79755786046903e-08,3.21406675261902e-07,9.10191370054875
"3799",-0.71291491228069,10.2735616491228,-6.05393968089846,1.79826050170719e-08,3.21406675261902e-07,9.10153755299161
"79890",0.302820789473683,4.73898627192982,6.05259312613416,1.80971152491198e-08,3.22967858058895e-07,9.09542809019786
"8692",0.333136912280698,7.71921161403509,6.05216784580555,1.81334296301471e-08,3.22967858058895e-07,9.09349869150141
"741",0.443434263157894,5.10411279824561,6.05199668782539,1.81480649038254e-08,3.22967858058895e-07,9.09272220670434
"80224",-0.750409333333331,6.35778254385965,-6.05000349320931,1.83193554967848e-08,3.25549119745156e-07,9.08368059173204
"391",0.457396614035085,8.25268357017544,6.04958836457876,1.83552302556614e-08,3.25719994408046e-07,9.08179765806474
"9088",0.414967245614036,7.19154439473684,6.0462020733791,1.86504602545816e-08,3.30161090513199e-07,9.06644062995223
"51018",-0.683374929824562,6.1195946754386,-6.04582844493385,1.86833193034981e-08,3.30161090513199e-07,9.06474647133317
"51162",0.453939964912276,6.24269773684211,6.04577951262099,1.86876269086319e-08,3.30161090513199e-07,9.06452459951035
"11180",0.334733982456138,6.60326334210526,6.04550322190844,1.87119676419525e-08,3.30161090513199e-07,9.06327184277997
"7716",-0.52253980701754,8.1095766754386,-6.04478388268915,1.8775486537412e-08,3.30811271321105e-07,9.0600103533036
"5435",0.273498824561406,6.46178253508772,6.04061777556674,1.91475529379126e-08,3.36888293109033e-07,9.04112508189372
"51074",-0.479079315789472,5.67176760526316,-6.03981983817763,1.92196379335518e-08,3.37677604713565e-07,9.03750873023509
"3732",0.447540473684213,7.30767530701754,6.03911040160992,1.92839519092796e-08,3.38328344388549e-07,9.0342936799553
"51185",-0.567245000000001,8.14760297368421,-6.03864584462218,1.93261809430314e-08,3.38590322623392e-07,9.03218848819084
"5813",-0.462158280701751,6.2164029122807,-6.0382507386077,1.93621683149985e-08,3.38742363581441e-07,9.03039808627146
"3265",0.551046052631579,7.22183502631579,6.03636587925386,1.95347556891584e-08,3.411803331721e-07,9.02185776910254
"56474",-0.540244280701754,7.2218201754386,-6.03612922567605,1.95565315128477e-08,3.411803331721e-07,9.02078558546402
"84270",0.287073578947371,6.16717031578947,6.03494608834726,1.96657571041838e-08,3.42280960200514e-07,9.0154255806457
"54890",0.334540719298249,6.69440481578947,6.03484833328057,1.96748084991105e-08,3.42280960200514e-07,9.0149827417411
"80311",-0.664451842105255,5.86507776315789,-6.03256691703363,1.9887218047534e-08,3.45491670394414e-07,9.00464876945036
"158471",-1.17122150877193,5.28138357894737,-6.0321374365168,1.99274559626493e-08,3.45649352518748e-07,9.00270360473335
"51246",0.387896508771931,9.50911711403509,6.03187560160392,1.99520264756065e-08,3.45649352518748e-07,9.00151776020397
"84734",0.462722245614036,5.90529624561403,6.03018146214452,2.01117255347965e-08,3.47930046769339e-07,8.99384567588713
"2950",0.666684333333327,10.5097592192982,6.02578202587346,2.05323345469041e-08,3.54711807409189e-07,8.97392752492026
"160418",-0.802626929824557,6.07844183333333,-6.02340487366194,2.07631897757636e-08,3.58201120971588e-07,8.96316822453606
"7133",0.559882473684215,7.36069179824561,6.02227586004213,2.08737250886551e-08,3.59607897221775e-07,8.9580589233257
"29781",0.268112438596496,5.76404099122807,6.01947727196095,2.11502197137061e-08,3.63865915851333e-07,8.94539615241001
"163882",-0.395777666666667,5.41570516666667,-6.01365802504551,2.17367283676109e-08,3.73438197606434e-07,8.91907546996353
"25930",0.365952245614036,5.74692407017544,6.01186704521799,2.19204340944066e-08,3.76073394892143e-07,8.91097742698849
"147700",0.391628719298252,5.63433009649123,6.01080731937346,2.20298510032077e-08,3.77428552270426e-07,8.90618638431347
"83463",0.283329596491232,7.08681502631579,6.00815067522829,2.23065159358225e-08,3.81641411955783e-07,8.89417754805303
"92822",0.26997749122807,5.63698246491228,6.00733346432055,2.2392305851623e-08,3.82581490059961e-07,8.89048405592447
"7423",0.509571350877197,6.18735800877193,6.00567951748711,2.25669291987496e-08,3.85034648942627e-07,8.88300961621107
"54503",-0.502157192982449,5.66960478947368,-6.00400099100577,2.27455163154977e-08,3.87548604914057e-07,8.87542517954877
"63940",0.435542052631579,6.72336114912281,6.00322608656027,2.28284304818198e-08,3.88427780104928e-07,8.87192413499951
"152503",-0.499313333333324,7.30242173684211,-6.0004619406567,2.31266194328159e-08,3.92962448554314e-07,8.85943752471673
"57511",-0.455456456140347,4.9582658245614,-5.99962677318108,2.32174660389832e-08,3.93966414155333e-07,8.8556653646543
"6499",0.30892877192983,7.23023264912281,5.99644990103107,2.35662516480754e-08,3.9933850470318e-07,8.84131901315653
"80832",0.358667824561411,4.69623985964912,5.99407108177316,2.38307873691142e-08,4.03270240827411e-07,8.83057913164957
"6904",0.255398105263162,5.44163336842105,5.99276680840636,2.39770653690722e-08,4.04844746595467e-07,8.82469153745222
"84264",0.379104912280702,6.73942973684211,5.99265978513852,2.3989107444991e-08,4.04844746595467e-07,8.82420845521062
"114908",-0.603472350877189,10.3395444035088,-5.99109928598856,2.41653689622208e-08,4.07265267129601e-07,8.81716517083233
"80381",0.428720649122808,5.16986628947368,5.98829947234963,2.44848102747972e-08,4.11640786751395e-07,8.80453063658856
"63943",0.340558368421053,5.91087114912281,5.98824239230623,2.44913657386754e-08,4.11640786751395e-07,8.80427308696194
"64860",-0.480360789473684,5.88052365789474,-5.98772526163416,2.45508352472605e-08,4.11815114518002e-07,8.8019398106429
"10026",-0.770887014035083,6.62627076391228,-5.98757503214201,2.45681380799195e-08,4.11815114518002e-07,8.80126199970149
"144577",-0.751508982456138,5.37298415789474,-5.98726678883643,2.4603677850788e-08,4.11854278085255e-07,8.7998712837347
"51809",-0.822252824561392,8.56917906140351,-5.98610744257486,2.47378009597491e-08,4.13541351893165e-07,8.79464093730258
"91544",0.436674736842107,5.89521829824561,5.98571169746949,2.47837484757316e-08,4.13655907094691e-07,8.79285566816904
"4072",-0.516192771929813,12.3975583508772,-5.9854743060772,2.48113507641447e-08,4.13655907094691e-07,8.79178478709621
"10793",-0.560729368333332,4.34623178686842,-5.98469290437462,2.49024205479341e-08,4.1461694560614e-07,8.78826001106831
"84919",-0.517689807017542,9.00574604385965,-5.98122629047834,2.53104210539539e-08,4.20845124334107e-07,8.77262554875877
"1796",0.31076857894737,6.52017811403509,5.98081261564739,2.53595448772034e-08,4.21097449339801e-07,8.77076018417266
"10190",-0.850987428421044,8.21965735314035,-5.98016806182042,2.54362723699578e-08,4.21806848231225e-07,8.76785386074851
"55669",-0.678930157894736,7.19369374561404,-5.97870732949376,2.5611003024424e-08,4.24137358497938e-07,8.7612679501511
